item_id,material_id,material_type,spec_grade,unit,supplier_id,category,lead_time_days,min_order_qty,price_per_unit,shelf_life_days,substitute_ids,bom_parent_sku
MATI1124,MAT1124,steel,Premium,box,SUP0290,sub-assembly,25.832225302150277,14,207.72,777.2998496197997,MAT1173,SKU1015
MATI1125,MAT1125,aluminum,Grade C,pcs,SUP0544,sub-assembly,21.007521551140297,18,102.49,753.7792370841779,"MAT1045,MAT0724",SKU0513
MATI1126,MAT1126,textile,Grade A,liter,SUP0292,sub-assembly,21.330651984757726,11,125.95,382.94748272092716,"MAT1169,MAT0527,MAT1044",SKU0214
MATI1127,MAT1127,plastic,Grade B,meter,SUP0850,raw,31.737399204329414,6,38.88,766.1783618093477,MAT0716,SKU0217
MATI1128,MAT1128,electronics,Grade C,pcs,SUP0281,component,2.0,16,78.23,207.34390575063946,"MAT0936,MAT1054",SKU0074
MATI1129,MAT1129,steel,Premium,g,SUP0116,pack,11.841715778558873,73,66.99,927.324184990463,MAT1101,SKU1029
MATI1130,MAT1130,glass,Grade C,g,SUP0570,component,18.355583113783535,30,66.77,1112.5823352687717,MAT0564,SKU1167
MATI1131,MAT1131,aluminum,Grade C,meter,SUP0002,pack,8.138556764282624,13,28.31,729.6004392927989,"MAT0924,MAT0681",SKU0441
MATI1132,MAT1132,textile,Grade B,liter,SUP0353,raw,22.911797299940922,22,53.86,418.94514080513983,"MAT0946,MAT0623",SKU0556
MATI1133,MAT1133,textile,Grade C,liter,SUP1160,pack,4.177858340169401,82,75.29,378.5623388285637,"MAT1144,MAT1162,MAT0628",SKU0715
MATI1134,MAT1134,textile,Grade A,meter,SUP0981,sub-assembly,22.671052589907454,20,54.6,419.2484156505711,MAT0046,SKU0905
MATI1135,MAT1135,textile,Grade A,liter,SUP0754,component,20.885674040806215,10,66.82,409.5461896781488,"MAT0703,MAT0586",SKU1037
MATI1136,MAT1136,steel,Grade A,pcs,SUP0539,pack,23.674924949424934,18,59.04,1148.4487936517144,MAT0081,SKU0071
MATI1137,MAT1137,aluminum,Grade B,meter,SUP0971,raw,22.065770797314674,26,98.01,936.5243822349887,"MAT0382,MAT1040,MAT0217",SKU0224
MATI1138,MAT1138,textile,Grade A,g,SUP0066,component,24.739227042356355,23,78.04,440.035820081334,"MAT0411,MAT1107",SKU0288
MATI1139,MAT1139,aluminum,Grade C,box,SUP0522,raw,19.80536041659819,43,39.89,854.7181958598551,MAT1177,SKU0185
MATI1140,MAT1140,chem_pack,Premium,pcs,SUP0527,raw,16.659695666980575,19,109.04,176.93366353700495,MAT0809,SKU0540
MATI1141,MAT1141,steel,Grade B,g,SUP0021,consumable,18.001123173614275,4,92.38,745.4370783421779,"MAT0897,MAT0719,MAT0620",SKU0014
MATI1142,MAT1142,plastic,Grade A,pcs,SUP0120,sub-assembly,2.438612445681498,24,44.92,695.7813464321616,"MAT0194,MAT0871,MAT0241",SKU1006
MATI1143,MAT1143,plastic,Grade B,meter,SUP0518,raw,25.784869959681203,23,68.18,819.3347529684535,"MAT1139,MAT0194",SKU0489
MATI1144,MAT1144,steel,Grade A,liter,SUP0177,component,8.35460764348198,22,103.75,991.6678757996146,"MAT1116,MAT0595",SKU0707
MATI1145,MAT1145,chem_pack,Grade C,box,SUP1188,raw,22.471223237818055,10,90.65,126.19699351462626,MAT0941,SKU0788
MATI1146,MAT1146,aluminum,Premium,pcs,SUP0163,consumable,8.236606101395244,60,86.86,719.6038421777193,MAT1111,SKU0718
MATI1147,MAT1147,chem_pack,Grade B,box,SUP0036,pack,28.11953075955511,9,161.06,225.8570758638183,"MAT1098,MAT0917",SKU0587
MATI1148,MAT1148,textile,Grade B,pcs,SUP0952,raw,34.70259762810685,10,124.67,320.66217866178704,"MAT0020,MAT0691",SKU0314
MATI1149,MAT1149,glass,Grade B,pcs,SUP0487,component,18.213375165992442,15,103.24,1218.3860296856658,"MAT0213,MAT0596",SKU0841
MATI1150,MAT1150,chem_pack,Grade B,g,SUP0516,raw,21.66570640411701,40,127.05,162.17705443471735,"MAT0018,MAT0027,MAT1104",SKU1083
MATI1151,MAT1151,steel,Grade C,pcs,SUP0319,raw,27.272194162141076,41,26.31,884.9065080023759,MAT0549,SKU0887
MATI1152,MAT1152,electronics,Grade B,meter,SUP0002,component,8.03708498397799,26,306.15,308.6392157012632,MAT0987,SKU0700
MATI1153,MAT1153,electronics,Grade B,box,SUP0862,component,20.77593963385942,31,116.03,416.0946368081044,"MAT1166,MAT0759,MAT0705",SKU0598
MATI1154,MAT1154,electronics,Premium,box,SUP0615,component,20.696120537397377,8,191.94,402.0490295142958,"MAT0603,MAT0290,MAT0417",SKU0291
MATI1155,MAT1155,textile,Premium,meter,SUP0476,sub-assembly,17.81573175157186,6,65.18,314.51112160059347,"MAT0023,MAT0454",SKU0031
MATI1156,MAT1156,plastic,Premium,kg,SUP0242,component,22.699319310201133,14,87.46,633.6205126026513,"MAT0054,MAT0714",SKU1045
MATI1157,MAT1157,aluminum,Grade B,meter,SUP0163,component,10.835669219273907,30,170.49,1074.8468692469426,"MAT0257,MAT0222,MAT1072",SKU0979
MATI1158,MAT1158,textile,Premium,g,SUP0861,consumable,10.377161278811931,31,159.13,458.47562674910154,MAT1079,SKU0063
MATI1159,MAT1159,glass,Grade B,g,SUP0081,sub-assembly,28.66637119506656,10,58.09,1226.116899415154,MAT0216,SKU0407
MATI1160,MAT1160,plastic,Grade B,g,SUP1130,component,36.718887265833274,10,175.09,748.649492895636,MAT0837,SKU0971
MATI1161,MAT1161,chem_pack,Premium,meter,SUP0644,consumable,2.0,36,86.88,294.92894211901745,"MAT0500,MAT0673",SKU0699
MATI1162,MAT1162,steel,Grade A,box,SUP0205,sub-assembly,13.006833708773463,20,37.1,1054.8623096228116,"MAT0492,MAT1114,MAT0562",SKU1159
MATI1163,MAT1163,aluminum,Premium,kg,SUP1062,sub-assembly,35.03313884315381,5,37.52,1018.3678852167923,"MAT0606,MAT0348",SKU0194
MATI1164,MAT1164,glass,Premium,kg,SUP0332,consumable,8.11658990836454,9,160.3,1234.1232155461444,"MAT0440,MAT0603",SKU0250
MATI1165,MAT1165,chem_pack,Premium,meter,SUP0359,pack,17.166347407883602,24,104.84,276.0502687005695,"MAT0520,MAT1147",SKU0951
MATI1166,MAT1166,glass,Premium,box,SUP0855,raw,11.87635014843139,8,91.46,1362.0868714263097,"MAT1077,MAT0026,MAT0577",SKU0503
MATI1167,MAT1167,glass,Premium,pcs,SUP0146,pack,6.962141307991951,10,191.85,1364.4090305600423,MAT0823,SKU1017
MATI1168,MAT1168,electronics,Grade B,g,SUP0759,component,34.61199322217385,10,136.45,280.04612212647703,MAT0847,SKU0718
MATI1169,MAT1169,electronics,Grade C,meter,SUP0330,component,21.15273545145559,30,40.51,419.64759653087447,"MAT0836,MAT0945,MAT0470",SKU0212
MATI1170,MAT1170,electronics,Grade C,liter,SUP0994,consumable,26.600757260890912,18,218.73,274.3502589528726,"MAT0050,MAT0057",SKU0788
MATI1171,MAT1171,textile,Grade B,liter,SUP0559,sub-assembly,16.422851548612133,49,58.8,274.69873621189805,MAT1137,SKU1037
MATI1172,MAT1172,glass,Grade B,meter,SUP0780,consumable,3.8210227069539995,14,67.42,924.4274521718037,"MAT0502,MAT0630",SKU0512
MATI1173,MAT1173,textile,Premium,kg,SUP0554,component,10.985779416941922,16,64.87,235.67484335889495,"MAT0671,MAT0853",SKU0033
MATI1174,MAT1174,glass,Grade A,box,SUP0230,pack,15.92281740130098,22,43.4,1018.9563943532181,MAT0819,SKU0936
MATI1175,MAT1175,glass,Grade A,g,SUP0386,consumable,23.516471908893408,12,97.32,1380.8556954526066,"MAT1135,MAT0167",SKU0559
MATI1176,MAT1176,electronics,Grade B,g,SUP1003,pack,5.326760031288132,6,47.18,257.8810511348055,"MAT0621,MAT0234,MAT0979",SKU0781
MATI1177,MAT1177,textile,Premium,liter,SUP0612,consumable,36.55001043331312,14,94.66,475.86619323681253,"MAT0484,MAT0168,MAT0120",SKU0427
MATI1178,MAT1178,plastic,Premium,g,SUP0193,consumable,18.155276210035,11,257.58,542.8752913053996,MAT0375,SKU0131
MATI1179,MAT1179,textile,Grade C,meter,SUP0081,raw,31.86984164632,16,80.97,243.92960462386,"MAT0168,MAT1015",SKU0570
MATI1180,MAT1180,plastic,Premium,kg,SUP0101,component,27.813655462018826,12,112.38,565.2351029872474,"MAT0239,MAT0145",SKU1026
MATI1181,MAT1181,electronics,Grade A,meter,SUP0978,raw,27.061303252832484,23,70.16,311.87964579427114,"MAT1044,MAT0760",SKU0076
MATI1182,MAT1182,chem_pack,Grade A,pcs,SUP1128,raw,23.585612426154682,14,130.76,358.05221082394576,MAT1073,SKU0413
MATI1183,MAT1183,textile,Grade C,kg,SUP0604,sub-assembly,19.387123614184397,6,32.0,261.21013791471944,"MAT0074,MAT1103",SKU0151
MATI1184,MAT1184,electronics,Grade B,kg,SUP0701,raw,13.222192847860962,12,266.15,260.11395036659616,"MAT0972,MAT0755,MAT1008",SKU0173
MATI1185,MAT1185,aluminum,Premium,pcs,SUP0623,component,21.193006082217245,8,89.84,1026.6735247159068,MAT0051,SKU0291
MATI1186,MAT1186,chem_pack,Grade A,box,SUP0398,raw,20.563931917181105,57,84.62,247.49022247774957,"MAT0097,MAT0578,MAT0019",SKU0841
MATI1187,MAT1187,textile,Grade B,meter,SUP0922,consumable,25.7834032052866,18,61.44,303.4504748571087,"MAT0094,MAT0183,MAT1023",SKU0287
MATI1188,MAT1188,chem_pack,Grade B,liter,SUP0308,consumable,26.391927447155574,27,70.08,221.45123250202684,MAT1144,SKU0511
MATI1189,MAT1189,electronics,Grade C,meter,SUP0882,pack,15.845569441321368,17,95.08,356.4181309528575,"MAT1053,MAT0182",SKU1198
MATI1190,MAT1190,electronics,Grade B,kg,SUP0102,raw,37.14249609766749,54,334.11,266.97008264196074,MAT0455,SKU0882
MATI1191,MAT1191,steel,Premium,meter,SUP0696,raw,27.733482464338366,8,119.91,1031.1615322058697,"MAT0621,MAT1029,MAT0184",SKU0081
MATI1192,MAT1192,aluminum,Grade A,liter,SUP0672,component,27.295715174315898,11,58.46,1000.4594570841459,"MAT0384,MAT0152",SKU1099
MATI1193,MAT1193,plastic,Grade A,box,SUP0159,raw,28.016318187425547,35,77.09,522.7513956833318,MAT1005,SKU0719
MATI1194,MAT1194,glass,Premium,pcs,SUP1045,raw,8.460660090102358,13,46.41,1249.9202297099812,"MAT0549,MAT0689,MAT0494",SKU0396
MATI1195,MAT1195,plastic,Grade C,liter,SUP0226,consumable,15.716288591512935,11,289.29,877.7165408904602,"MAT1153,MAT0700,MAT1050",SKU1164
MATI1196,MAT1196,plastic,Premium,kg,SUP0816,sub-assembly,14.811473492149654,12,293.14,532.1537887797157,"MAT0992,MAT0583,MAT0563",SKU0404
MATI1197,MAT1197,glass,Grade B,kg,SUP0573,raw,23.720319492648873,57,147.96,849.0306623794829,MAT1046,SKU1093
MATI1198,MAT1198,plastic,Premium,kg,SUP0915,component,13.96436988570853,61,156.17,746.1795046835337,MAT0260,SKU1055
MATI1199,MAT1199,textile,Grade B,meter,SUP0522,sub-assembly,22.831985655016595,23,63.4,402.9305441307524,"MAT0563,MAT1135",SKU0851
MATI1200,MAT1200,electronics,Grade C,kg,SUP0719,pack,41.41637105440799,20,75.74,290.9459912693676,"MAT1028,MAT0469,MAT0034",SKU0211
