user_id,item_id,rating,orders_placed,total_spend,defect_rate,on_time_delivery_pct
U0290,SUP0587,5.0,5,628.89,0.0719,84.52
U0290,SUP0855,4.0,30,153.8,0.1484,75.82
U0291,SUP0757,5.0,5,134.36,0.0155,100.0
U0291,SUP0800,5.0,5,200.78,0.0658,95.12
U0291,SUP1141,5.0,18,344.02,0.0011,92.54
U0291,SUP1030,4.0,7,79.59,0.0545,85.78
U0291,SUP0843,5.0,7,199.61,0.017,100.0
U0291,SUP0474,5.0,4,52.85,0.1134,89.22
U0291,SUP0109,5.0,9,394.94,0.0748,92.76
U0291,SUP0034,5.0,32,98.38,0.0737,88.54
U0291,SUP1072,4.0,5,108.34,0.0937,83.61
U0291,SUP1022,4.0,7,57.22,0.1499,72.59
U0292,SUP0429,4.0,3,250.0,0.132,78.47
U0292,SUP0561,5.0,5,191.69,0.0709,91.54
U0292,SUP0672,5.0,25,73.17,0.0488,91.52
U0292,SUP0374,4.0,8,158.17,0.1351,93.48
U0292,SUP0704,4.0,6,62.83,0.1097,80.05
U0292,SUP0696,3.0,9,33.78,0.1382,89.06
U0292,SUP0886,5.0,6,110.12,0.0612,97.35
U0292,SUP0205,5.0,3,150.48,0.0631,98.28
U0292,SUP0513,5.0,10,100.91,0.0087,100.0
U0292,SUP1086,5.0,5,101.13,0.0391,97.06
U0293,SUP1156,5.0,13,378.58,0.0565,92.88
U0293,SUP1069,5.0,11,166.26,0.0738,100.0
U0293,SUP0594,5.0,15,123.74,0.0288,100.0
U0293,SUP0419,5.0,14,196.47,0.1076,78.99
U0293,SUP1198,5.0,5,91.47,0.032,100.0
U0293,SUP0256,3.0,5,401.27,0.1304,82.1
U0293,SUP0153,5.0,7,40.76,0.0201,100.0
U0293,SUP0372,5.0,11,136.55,0.0285,97.86
U0293,SUP0950,5.0,15,392.89,0.0716,86.56
U0293,SUP0403,5.0,12,324.03,0.0596,100.0
U0294,SUP0412,2.0,1,23.28,0.1517,78.08
U0294,SUP0189,2.0,7,183.79,0.1594,63.67
U0294,SUP0195,5.0,15,106.8,0.0215,98.92
U0294,SUP0737,5.0,13,100.82,0.0173,100.0
U0294,SUP0408,5.0,11,211.38,0.1082,88.52
U0294,SUP0474,5.0,3,100.53,0.1359,80.32
U0294,SUP0200,5.0,14,56.06,0.012,100.0
U0294,SUP0276,5.0,3,153.25,0.0536,100.0
U0294,SUP0527,5.0,5,340.68,0.021,100.0
U0294,SUP0300,3.0,13,130.42,0.1446,71.34
U0295,SUP0711,5.0,15,335.47,0.0649,100.0
U0295,SUP0255,5.0,26,41.93,0.0232,100.0
U0295,SUP0573,5.0,13,39.36,0.0471,86.08
U0295,SUP0937,4.0,1,296.69,0.1526,75.05
U0295,SUP0828,5.0,21,152.17,0.0296,99.67
U0295,SUP0019,5.0,3,76.88,0.0066,100.0
U0295,SUP0251,5.0,12,45.33,0.1219,93.55
U0295,SUP1015,4.0,1,162.83,0.1276,94.43
U0295,SUP0359,4.0,7,289.89,0.1294,71.86
U0295,SUP0624,4.0,19,140.15,0.1257,79.24
U0296,SUP0043,5.0,2,208.2,0.0138,100.0
U0296,SUP0441,5.0,10,143.57,0.0059,100.0
U0296,SUP0228,5.0,12,121.06,0.0101,92.49
U0296,SUP0738,5.0,6,305.37,0.0782,96.89
U0296,SUP1051,5.0,16,78.51,0.0057,100.0
U0296,SUP1084,5.0,10,129.75,0.0162,100.0
U0296,SUP0150,4.0,5,91.37,0.1569,73.25
U0296,SUP0224,4.0,2,69.46,0.1305,90.65
U0296,SUP0359,3.0,3,210.09,0.1293,79.29
U0296,SUP0359,4.0,10,325.03,0.1102,77.61
U0297,SUP0470,5.0,6,126.54,0.0209,100.0
U0297,SUP0905,5.0,20,73.39,0.0539,98.8
U0297,SUP0603,5.0,4,180.13,0.022,100.0
U0297,SUP0609,5.0,24,59.61,0.032,98.23
U0297,SUP0641,5.0,5,115.74,0.0558,90.36
U0297,SUP1084,5.0,12,187.47,0.0178,100.0
U0297,SUP0746,5.0,18,147.29,0.0631,97.12
U0297,SUP0890,4.0,14,43.85,0.1303,84.0
U0297,SUP0521,5.0,15,114.01,0.0602,97.91
U0297,SUP0102,4.0,7,83.51,0.1164,88.49
U0298,SUP0131,5.0,10,291.85,0.055,100.0
U0298,SUP0810,5.0,7,205.63,0.0177,87.04
U0298,SUP0585,5.0,11,1024.27,0.0628,92.82
U0298,SUP0872,4.0,7,63.18,0.1305,79.16
U0298,SUP0393,5.0,5,106.66,0.0741,75.69
U0298,SUP0377,5.0,6,278.0,0.0725,100.0
U0298,SUP1063,3.0,8,241.87,0.1287,72.17
U0298,SUP0441,5.0,16,84.87,0.0111,100.0
U0298,SUP0546,3.0,7,110.63,0.1304,75.5
U0298,SUP0865,5.0,7,112.98,0.0265,100.0
U0299,SUP0049,5.0,7,189.88,0.0277,92.1
U0299,SUP0908,5.0,6,275.95,0.1295,96.82
U0299,SUP0300,3.0,8,57.71,0.1604,68.69
U0299,SUP0114,5.0,22,117.6,0.0694,88.81
U0299,SUP0338,5.0,21,106.36,0.0598,87.42
U0299,SUP0078,3.0,2,90.63,0.1294,76.05
U0299,SUP0401,5.0,6,48.08,0.0026,99.21
U0299,SUP0878,5.0,8,200.75,0.0069,100.0
U0299,SUP0235,4.0,9,125.37,0.0605,89.33
U0299,SUP1073,5.0,6,47.4,0.0895,97.2
U0300,SUP1086,5.0,8,189.01,0.01,100.0
U0300,SUP0771,5.0,14,205.72,0.0699,90.51
U0300,SUP0279,3.0,9,356.8,0.155,84.79
U0300,SUP0928,4.0,3,151.06,0.1188,86.54
U0300,SUP1042,5.0,6,288.5,0.0096,100.0
U0300,SUP1112,4.0,6,224.54,0.1622,82.32
U0300,SUP0381,4.0,3,93.34,0.1352,78.3
U0300,SUP0025,5.0,17,55.45,0.0377,97.7
U0300,SUP0034,5.0,30,163.16,0.0609,96.85
U0300,SUP0489,5.0,40,284.06,0.015,100.0
U0301,SUP0411,4.0,8,485.6,0.1228,75.93
U0301,SUP0884,4.0,3,100.64,0.1319,81.32
U0301,SUP1164,4.0,10,98.91,0.0541,86.45
U0301,SUP0643,5.0,7,122.39,0.032,100.0
U0301,SUP0905,5.0,17,64.05,0.0447,100.0
U0301,SUP0092,5.0,31,292.25,0.0089,92.37
U0301,SUP1055,3.0,3,25.19,0.1216,69.2
U0301,SUP0470,5.0,9,121.02,0.0025,100.0
U0301,SUP0547,5.0,4,215.23,0.0416,88.57
U0301,SUP1012,5.0,15,166.72,0.0634,94.41
U0302,SUP1145,4.0,17,56.94,0.1303,89.58
U0302,SUP0689,5.0,2,443.23,0.0978,80.56
U0302,SUP0593,3.0,15,189.72,0.1224,75.03
U0302,SUP0117,4.0,5,410.76,0.1453,63.87
U0302,SUP1166,3.0,7,121.81,0.1739,71.71
U0302,SUP0109,5.0,23,392.61,0.0508,95.82
U0302,SUP0935,5.0,47,76.79,0.0538,88.5
U0302,SUP0043,5.0,5,63.8,0.0,100.0
U0302,SUP1134,5.0,10,109.05,0.0215,91.89
U0302,SUP0650,5.0,7,185.79,0.0087,100.0
U0303,SUP0313,3.0,3,98.8,0.1492,73.5
U0303,SUP0896,5.0,3,313.75,0.0573,100.0
U0303,SUP0463,5.0,33,88.68,0.021,100.0
U0303,SUP0700,4.0,3,173.88,0.1383,78.19
U0303,SUP1064,5.0,8,224.58,0.0566,89.19
U0303,SUP0249,5.0,10,155.67,0.0309,99.42
U0303,SUP0524,5.0,9,182.51,0.0018,100.0
U0303,SUP0184,5.0,8,18.43,0.0192,100.0
U0303,SUP1076,3.0,6,150.02,0.1516,83.86
U0303,SUP0656,5.0,5,58.32,0.0717,95.39
U0304,SUP0006,5.0,12,42.68,0.0,97.84
U0304,SUP0962,2.0,6,85.4,0.134,84.15
U0304,SUP0587,5.0,7,219.95,0.052,96.39
U0304,SUP0371,3.0,3,233.33,0.1843,80.68
U0304,SUP0825,5.0,7,112.77,0.056,86.59
U0304,SUP1087,5.0,4,210.39,0.0241,100.0
U0304,SUP0703,4.0,10,40.41,0.1459,85.49
U0304,SUP0737,5.0,11,120.23,0.0183,99.71
U0304,SUP1002,5.0,16,84.59,0.046,93.29
U0304,SUP0777,5.0,15,84.74,0.0754,100.0
U0305,SUP0802,4.0,5,244.29,0.1439,81.89
U0305,SUP0598,5.0,10,77.26,0.0111,98.59
U0305,SUP0265,5.0,10,59.39,0.0203,100.0
U0305,SUP0743,5.0,11,260.18,0.0206,100.0
U0305,SUP0461,5.0,5,158.59,0.044,100.0
U0305,SUP0345,5.0,6,169.14,0.0158,100.0
U0305,SUP0265,5.0,5,32.89,0.0175,100.0
U0305,SUP0019,5.0,3,109.72,0.0065,98.97
U0305,SUP0988,4.0,10,54.25,0.1235,81.03
U0305,SUP1198,5.0,4,201.27,0.0114,94.07
U0306,SUP1178,5.0,3,184.16,0.0723,96.18
U0306,SUP0583,3.0,4,43.29,0.1449,82.15
U0306,SUP1159,5.0,6,21.69,0.0961,95.43
U0306,SUP0105,5.0,7,22.33,0.011,95.57
U0306,SUP0206,5.0,7,192.91,0.0422,99.04
U0306,SUP0884,4.0,6,177.85,0.1333,79.81
U0306,SUP1114,4.0,39,185.21,0.1122,78.65
U0306,SUP0318,5.0,6,85.94,0.0514,91.66
U0306,SUP0524,5.0,10,318.84,0.0036,100.0
U0306,SUP1123,3.0,6,105.2,0.1584,68.57
U0307,SUP0970,2.0,10,132.49,0.1422,66.82
U0307,SUP0747,5.0,19,93.41,0.1477,93.45
U0307,SUP0355,5.0,7,154.89,0.0165,97.29
U0307,SUP0737,5.0,9,52.82,0.0,93.93
U0307,SUP0154,5.0,12,566.83,0.0641,89.88
U0307,SUP1147,5.0,14,61.63,0.0248,96.83
U0307,SUP0742,5.0,9,214.79,0.0651,95.31
U0307,SUP0117,4.0,3,285.89,0.1477,63.89
U0307,SUP1166,4.0,11,260.05,0.1293,90.8
U0307,SUP0187,4.0,10,59.08,0.131,90.23
U0308,SUP0893,4.0,15,201.57,0.1698,82.69
U0308,SUP0008,5.0,3,245.11,0.0216,100.0
U0308,SUP0888,4.0,4,95.19,0.1237,77.19
U0308,SUP0938,4.0,2,763.27,0.156,73.71
U0308,SUP0787,3.0,10,20.13,0.1377,73.58
U0308,SUP0568,3.0,6,89.75,0.1485,78.37
U0308,SUP1190,2.0,2,112.18,0.1233,66.1
U0308,SUP0382,5.0,4,187.84,0.0021,100.0
U0308,SUP0535,5.0,3,133.7,0.0297,98.51
U0308,SUP0124,5.0,2,59.0,0.0559,100.0
U0309,SUP0617,4.0,7,136.44,0.0646,83.04
U0309,SUP0798,5.0,16,100.08,0.0605,86.26
U0309,SUP0047,5.0,4,85.97,0.0584,88.54
U0309,SUP0488,5.0,8,423.69,0.0666,94.05
U0309,SUP0196,4.0,11,69.39,0.1331,79.5
U0309,SUP0898,4.0,7,325.32,0.1387,78.46
U0309,SUP0944,4.0,8,162.85,0.1131,88.08
U0309,SUP0971,4.0,4,95.88,0.1535,89.86
U0309,SUP0874,4.0,8,148.84,0.1447,83.72
U0309,SUP0331,5.0,16,96.28,0.0702,91.22
U0310,SUP0394,5.0,8,190.09,0.043,86.54
U0310,SUP0924,4.0,9,58.95,0.1619,78.99
U0310,SUP1151,4.0,7,97.37,0.128,85.93
U0310,SUP0693,5.0,7,196.93,0.0,100.0
U0310,SUP1178,5.0,8,182.27,0.0942,100.0
U0310,SUP0684,5.0,10,34.13,0.0135,100.0
U0310,SUP0211,4.0,3,145.79,0.1349,90.42
U0310,SUP0310,4.0,4,585.44,0.1199,84.74
U0310,SUP0447,5.0,6,179.66,0.0642,85.57
U0310,SUP0601,5.0,6,47.11,0.0678,100.0
U0311,SUP1025,5.0,12,136.02,0.0041,100.0
U0311,SUP1085,3.0,13,186.01,0.1309,85.72
U0311,SUP0186,5.0,14,132.95,0.06,96.17
U0311,SUP1099,4.0,5,128.23,0.1341,71.72
U0311,SUP1012,5.0,17,186.99,0.0708,99.16
U0311,SUP0745,5.0,25,191.6,0.0093,96.45
U0311,SUP1153,5.0,5,207.96,0.0666,83.99
U0311,SUP0177,5.0,8,119.7,0.0105,100.0
U0311,SUP0993,3.0,3,475.62,0.1132,68.98
U0311,SUP0232,5.0,16,122.64,0.0032,97.29
U0312,SUP0625,5.0,42,182.18,0.0434,99.92
U0312,SUP0268,5.0,9,100.91,0.0576,96.9
U0312,SUP0399,4.0,9,195.87,0.1482,83.7
U0312,SUP0150,3.0,7,246.26,0.1573,68.6
U0312,SUP0863,4.0,8,99.73,0.1198,71.74
U0312,SUP0076,5.0,7,295.19,0.0054,98.61
U0312,SUP0384,5.0,6,75.8,0.0782,94.35
U0312,SUP0472,5.0,5,191.12,0.0391,97.04
U0312,SUP0659,4.0,3,25.96,0.1594,75.57
U0312,SUP0851,5.0,8,188.11,0.0211,100.0
U0313,SUP0192,5.0,3,227.6,0.0429,88.52
U0313,SUP0423,5.0,8,335.24,0.0166,94.97
U0313,SUP0620,4.0,5,204.95,0.1591,78.41
U0313,SUP0328,3.0,55,79.34,0.1424,77.29
U0313,SUP0721,4.0,5,181.37,0.1367,75.95
U0313,SUP0443,5.0,14,142.64,0.1311,94.64
U0313,SUP0407,5.0,4,378.65,0.0525,96.62
U0313,SUP1147,5.0,8,93.21,0.027,86.11
U0313,SUP0706,4.0,6,132.78,0.1408,89.26
U0313,SUP0484,5.0,6,71.52,0.0521,100.0
U0314,SUP0765,5.0,5,223.12,0.0578,87.1
U0314,SUP0467,3.0,6,89.01,0.1397,84.37
U0314,SUP0483,4.0,5,76.64,0.1451,87.2
U0314,SUP0880,5.0,4,214.2,0.0143,100.0
U0314,SUP0557,5.0,5,45.01,0.0209,100.0
U0314,SUP0882,5.0,6,298.5,0.0157,100.0
U0314,SUP1021,4.0,6,20.63,0.1451,87.44
U0314,SUP0856,5.0,9,237.22,0.0053,100.0
U0314,SUP0201,5.0,7,143.12,0.0313,85.4
U0314,SUP0024,5.0,12,68.51,0.0012,100.0
U0315,SUP0790,3.0,6,137.91,0.1634,65.06
U0315,SUP0885,5.0,8,322.13,0.0094,100.0
U0315,SUP1145,4.0,11,83.69,0.1517,81.49
U0315,SUP0677,5.0,17,46.3,0.068,96.33
U0315,SUP1008,5.0,3,29.52,0.057,100.0
U0315,SUP0232,5.0,20,105.3,0.0282,91.6
U0315,SUP0914,5.0,3,255.23,0.0187,100.0
U0315,SUP0180,5.0,44,188.67,0.0733,90.38
U0315,SUP0302,5.0,8,250.43,0.0084,100.0
U0315,SUP0004,4.0,8,191.85,0.1369,78.09
U0316,SUP0453,5.0,10,53.32,0.0734,94.93
U0316,SUP1169,5.0,2,171.95,0.0,91.85
U0316,SUP1121,5.0,12,126.57,0.0358,86.28
U0316,SUP1115,2.0,7,58.55,0.1485,59.52
U0316,SUP0900,5.0,5,126.41,0.036,98.89
U0316,SUP0356,5.0,2,195.61,0.0266,98.57
U0316,SUP0054,5.0,6,386.39,0.0343,86.12
U0316,SUP1186,4.0,12,413.72,0.1257,87.15
U0316,SUP0081,5.0,4,408.89,0.0105,100.0
U0316,SUP0490,5.0,23,227.72,0.0605,87.91
U0317,SUP0015,5.0,30,243.79,0.028,100.0
U0317,SUP0044,5.0,5,317.27,0.119,86.62
U0317,SUP0773,3.0,13,235.42,0.1325,82.76
U0317,SUP0818,4.0,3,83.25,0.121,78.36
U0317,SUP0063,5.0,10,240.83,0.0558,94.84
U0317,SUP1111,5.0,2,104.31,0.0899,96.01
U0317,SUP0838,5.0,22,172.83,0.0296,94.31
U0317,SUP0376,4.0,9,85.94,0.1167,91.2
U0317,SUP0919,3.0,2,38.88,0.1314,79.23
U0317,SUP0833,5.0,10,126.41,0.0483,90.98
U0318,SUP0323,4.0,3,172.58,0.0527,89.61
U0318,SUP0353,3.0,5,238.21,0.134,82.7
U0318,SUP0118,4.0,26,143.55,0.1358,77.8
U0318,SUP0794,5.0,7,172.79,0.0788,100.0
U0318,SUP0006,5.0,15,97.66,0.0154,95.48
U0318,SUP0038,5.0,11,206.03,0.0338,95.89
U0318,SUP0639,5.0,13,27.49,0.0572,99.66
U0318,SUP1190,2.0,6,125.97,0.1894,68.38
U0318,SUP0042,5.0,8,302.3,0.0077,87.63
U0318,SUP0611,5.0,6,185.73,0.0231,100.0
U0319,SUP0905,5.0,17,49.15,0.0679,88.32
U0319,SUP0773,3.0,22,162.88,0.1268,78.2
U0319,SUP0393,5.0,9,173.56,0.0655,84.75
U0319,SUP0513,5.0,5,137.48,0.0164,94.59
U0319,SUP0194,5.0,17,38.13,0.0538,96.33
U0319,SUP0760,5.0,8,92.13,0.0,92.91
U0319,SUP0572,5.0,7,109.92,0.0766,90.51
U0319,SUP1117,5.0,1,359.19,0.0105,100.0
U0319,SUP0586,5.0,4,239.57,0.0153,98.89
U0319,SUP0739,5.0,5,89.82,0.0083,97.4
U0320,SUP0288,5.0,6,245.65,0.0681,93.71
U0320,SUP0185,5.0,12,189.61,0.0532,86.71
U0320,SUP0415,4.0,1,271.07,0.1124,82.32
U0320,SUP0935,5.0,58,83.45,0.0575,100.0
U0320,SUP0238,3.0,11,148.68,0.1443,87.78
U0320,SUP0468,5.0,15,95.55,0.0499,85.72
U0320,SUP1077,5.0,6,548.26,0.0479,98.9
U0320,SUP1070,4.0,7,1494.82,0.1498,72.89
U0320,SUP0549,5.0,20,290.14,0.061,92.85
U0320,SUP0217,3.0,4,75.35,0.1265,77.83
