user_id,item_id,rating,demand_qty,orders_placed,stockouts,fill_rate,forecast_accuracy
U0272,SKUI0136,2.0,4,6,30,0.7308,0.6285
U0272,SKUI0441,5.0,2,1,4,0.8296,0.762
U0272,SKUI0207,2.0,7,16,24,0.6973,0.6397
U0272,SKUI0945,4.0,1,6,16,0.7797,0.8581
U0272,SKUI0322,4.0,2,6,4,0.7963,0.887
U0272,SKUI0665,4.0,1,4,5,0.7968,0.8668
U0273,SKUI0397,4.0,1,8,13,0.7791,0.758
U0273,SKUI0535,3.0,1,6,14,0.8038,0.7808
U0273,SKUI0128,1.0,2,2,30,0.7221,0.6086
U0273,SKUI1129,2.0,2,4,30,0.768,0.686
U0273,SKUI0279,4.0,1,3,7,0.7965,0.8116
U0273,SKUI0796,4.0,1,6,12,0.7468,0.7416
U0273,SKUI0423,4.0,1,2,10,0.7941,0.8096
U0273,SKUI0453,5.0,1,5,4,0.8258,0.7961
U0273,SKUI0057,3.0,1,3,10,0.7463,0.6916
U0273,SKUI0987,3.0,1,4,12,0.7501,0.6879
U0274,SKUI1158,4.0,3,2,5,0.812,0.8317
U0274,SKUI0846,5.0,1,2,5,0.7912,0.8927
U0274,SKUI0165,2.0,6,10,13,0.7825,0.7311
U0274,SKUI1176,2.0,3,3,32,0.6694,0.5093
U0274,SKUI0891,3.0,2,3,10,0.7857,0.7425
U0274,SKUI0039,2.0,3,7,29,0.7244,0.5951
U0274,SKUI0117,3.0,3,9,11,0.8258,0.7401
U0274,SKUI0978,2.0,2,7,10,0.7522,0.6857
U0274,SKUI0044,2.0,7,16,29,0.7095,0.5867
U0274,SKUI0600,4.0,1,6,3,0.7384,0.8227
U0275,SKUI0842,2.0,4,14,27,0.7288,0.5238
U0275,SKUI0245,2.0,2,4,33,0.7032,0.5465
U0275,SKUI0465,3.0,1,2,11,0.8034,0.7079
U0275,SKUI1178,3.0,1,2,9,0.7308,0.7871
U0275,SKUI0710,2.0,3,1,35,0.725,0.5995
U0275,SKUI0081,3.0,1,1,13,0.7686,0.7571
U0275,SKUI0988,4.0,1,1,10,0.7643,0.7976
U0275,SKUI0198,5.0,2,2,6,0.8334,0.7858
U0275,SKUI0099,4.0,2,2,11,0.8512,0.8187
U0275,SKUI0107,2.0,3,4,27,0.7631,0.6337
U0276,SKUI0017,3.0,1,14,13,0.8082,0.7531
U0276,SKUI0447,4.0,2,3,12,0.7725,0.744
U0276,SKUI0883,3.0,2,6,7,0.7817,0.7938
U0276,SKUI0694,3.0,1,6,13,0.7817,0.7725
U0276,SKUI0889,3.0,1,3,15,0.7791,0.7838
U0276,SKUI1034,2.0,4,5,32,0.6877,0.5849
U0276,SKUI0272,4.0,6,17,11,0.7983,0.8089
U0276,SKUI0232,4.0,1,3,15,0.779,0.8283
U0276,SKUI0571,4.0,1,3,10,0.8343,0.8055
U0276,SKUI0263,4.0,1,7,8,0.7818,0.7507
U0277,SKUI0252,3.0,1,7,6,0.7399,0.6798
U0277,SKUI0206,3.0,8,15,8,0.7488,0.7429
U0277,SKUI0022,2.0,1,5,27,0.6464,0.5715
U0277,SKUI0771,1.0,1,3,44,0.7068,0.5566
U0277,SKUI0833,3.0,1,3,6,0.7562,0.6661
U0277,SKUI0181,2.0,1,4,6,0.7338,0.7401
U0277,SKUI1062,4.0,1,2,8,0.7701,0.755
U0277,SKUI0676,2.0,1,3,22,0.7279,0.5998
U0277,SKUI0307,4.0,1,4,6,0.7891,0.7889
U0277,SKUI0151,3.0,1,2,11,0.754,0.6698
U0278,SKUI0851,2.0,4,5,26,0.6792,0.6228
U0278,SKUI0656,4.0,4,16,5,0.8231,0.7965
U0278,SKUI0420,2.0,1,4,22,0.674,0.6091
U0278,SKUI0422,4.0,2,1,5,0.8259,0.7189
U0278,SKUI0217,4.0,1,1,10,0.7446,0.7704
U0278,SKUI1147,3.0,2,16,18,0.7613,0.7944
U0278,SKUI0830,2.0,1,5,30,0.6413,0.5748
U0278,SKUI0554,3.0,3,5,7,0.7272,0.7683
U0278,SKUI1033,3.0,7,15,22,0.722,0.6434
U0278,SKUI0405,4.0,4,33,4,0.7885,0.8349
U0279,SKUI0390,3.0,1,6,13,0.751,0.7661
U0279,SKUI0305,4.0,4,6,10,0.8224,0.6922
U0279,SKUI0153,3.0,1,3,8,0.7699,0.7529
U0279,SKUI0795,3.0,1,3,5,0.7869,0.7656
U0279,SKUI0668,3.0,1,10,19,0.7573,0.8118
U0279,SKUI0702,2.0,2,5,24,0.6895,0.5114
U0279,SKUI0044,2.0,5,22,31,0.7266,0.6132
U0279,SKUI0281,4.0,1,2,10,0.8227,0.7463
U0279,SKUI1000,2.0,1,1,16,0.7703,0.6009
U0279,SKUI0712,1.0,2,1,33,0.6035,0.599
U0280,SKUI0654,4.0,1,2,4,0.7778,0.76
U0280,SKUI0494,2.0,1,2,31,0.6842,0.5388
U0280,SKUI1085,2.0,2,1,30,0.706,0.5691
U0280,SKUI0050,2.0,8,9,30,0.7234,0.5268
U0280,SKUI0620,2.0,4,4,35,0.6855,0.5399
U0280,SKUI1007,3.0,2,4,6,0.8014,0.8114
U0280,SKUI1140,2.0,1,6,34,0.7086,0.6612
U0280,SKUI1024,3.0,5,9,8,0.8248,0.7403
U0280,SKUI1137,4.0,2,10,11,0.7293,0.7907
U0280,SKUI0060,3.0,1,9,13,0.7559,0.7948
U0281,SKUI0262,2.0,4,3,19,0.6512,0.6415
U0281,SKUI1164,3.0,2,5,7,0.8046,0.7224
U0281,SKUI1130,2.0,2,4,33,0.7271,0.539
U0281,SKUI0937,4.0,1,6,6,0.7711,0.6663
U0281,SKUI0404,3.0,2,4,30,0.6819,0.6196
U0281,SKUI0790,2.0,2,2,26,0.6674,0.6496
U0281,SKUI0528,3.0,2,1,12,0.7378,0.7396
U0281,SKUI0734,3.0,1,3,5,0.778,0.6548
U0281,SKUI0621,2.0,1,3,10,0.7422,0.7196
U0281,SKUI1085,1.0,1,2,27,0.6715,0.5834
U0282,SKUI0699,2.0,1,2,28,0.6946,0.6165
U0282,SKUI0350,4.0,2,22,7,0.7397,0.8368
U0282,SKUI0642,2.0,1,1,30,0.6745,0.6105
U0282,SKUI0062,2.0,3,6,28,0.6576,0.6323
U0282,SKUI0469,4.0,3,3,9,0.7917,0.7797
U0282,SKUI0835,2.0,6,11,29,0.6455,0.5795
U0282,SKUI0802,2.0,3,7,36,0.7316,0.6035
U0282,SKUI1083,2.0,1,2,31,0.7342,0.554
U0282,SKUI0165,4.0,3,11,5,0.7437,0.7504
U0282,SKUI0169,2.0,6,11,11,0.7352,0.7343
U0283,SKUI0294,3.0,1,7,12,0.7736,0.6699
U0283,SKUI0876,4.0,2,1,6,0.8222,0.6651
U0283,SKUI0087,3.0,1,4,10,0.751,0.644
U0283,SKUI0254,3.0,9,19,28,0.7473,0.6418
U0283,SKUI0886,4.0,1,4,3,0.824,0.8227
U0283,SKUI0804,5.0,1,1,3,0.8964,0.7946
U0283,SKUI0986,3.0,2,1,8,0.7629,0.6537
U0283,SKUI0478,4.0,2,13,11,0.762,0.7324
U0283,SKUI0665,3.0,1,5,10,0.8275,0.7264
U0283,SKUI0108,4.0,1,4,13,0.7425,0.8035
U0284,SKUI0285,4.0,2,5,2,0.779,0.8991
U0284,SKUI0626,4.0,2,8,7,0.7965,0.7645
U0284,SKUI0526,3.0,1,1,7,0.7769,0.7569
U0284,SKUI0918,2.0,3,4,37,0.7064,0.5187
U0284,SKUI0574,2.0,2,5,35,0.7386,0.5658
U0284,SKUI0937,3.0,1,7,9,0.7743,0.6895
U0284,SKUI0170,1.0,3,6,32,0.6692,0.5979
U0284,SKUI0380,2.0,1,2,11,0.7738,0.6725
U0284,SKUI0202,4.0,8,8,6,0.792,0.6784
U0284,SKUI0228,3.0,1,3,26,0.7005,0.6307
U0285,SKUI0570,4.0,3,23,12,0.8042,0.7642
U0285,SKUI0934,4.0,1,3,6,0.786,0.8201
U0285,SKUI0565,3.0,2,2,39,0.7063,0.5941
U0285,SKUI0267,1.0,3,4,24,0.711,0.5993
U0285,SKUI0454,4.0,1,3,11,0.813,0.8054
U0285,SKUI1179,4.0,1,2,7,0.8212,0.773
U0285,SKUI0040,4.0,6,27,8,0.8342,0.7571
U0285,SKUI0546,2.0,1,5,10,0.7108,0.6781
U0285,SKUI0902,1.0,5,4,39,0.7013,0.5555
U0285,SKUI0052,2.0,1,1,30,0.6749,0.6332
U0286,SKUI0163,2.0,2,5,31,0.6894,0.604
U0286,SKUI0228,3.0,1,2,24,0.6742,0.6585
U0286,SKUI0041,4.0,1,6,10,0.8015,0.8435
U0286,SKUI0688,2.0,9,11,22,0.7167,0.6185
U0286,SKUI0671,2.0,2,4,31,0.6984,0.5857
U0286,SKUI0630,4.0,1,3,13,0.7899,0.7453
U0286,SKUI0067,3.0,2,2,9,0.7354,0.7049
U0286,SKUI0248,3.0,1,3,9,0.7563,0.7466
U0286,SKUI0134,2.0,1,3,46,0.6353,0.6185
U0286,SKUI0163,2.0,3,7,23,0.6933,0.5683
U0287,SKUI1138,2.0,2,2,30,0.674,0.5572
U0287,SKUI0791,3.0,1,3,6,0.7348,0.8329
U0287,SKUI0182,2.0,2,5,25,0.6953,0.625
U0287,SKUI0903,2.0,1,3,31,0.6968,0.5739
U0287,SKUI0499,3.0,1,3,9,0.7477,0.7054
U0287,SKUI1151,3.0,2,4,7,0.7826,0.8549
U0287,SKUI0895,4.0,1,4,4,0.7843,0.8027
U0287,SKUI0878,3.0,1,6,9,0.7818,0.6844
U0287,SKUI0107,2.0,7,7,23,0.6913,0.6554
U0287,SKUI0890,3.0,5,5,7,0.7097,0.6884
U0288,SKUI0539,3.0,3,3,8,0.8116,0.7111
U0288,SKUI0369,2.0,2,2,27,0.7139,0.6069
U0288,SKUI0786,3.0,3,1,7,0.7511,0.6888
U0288,SKUI0429,2.0,3,5,31,0.7452,0.6318
U0288,SKUI0713,1.0,2,6,55,0.6743,0.5507
U0288,SKUI0190,3.0,1,1,9,0.7237,0.7419
U0288,SKUI0437,4.0,5,7,5,0.7977,0.7997
U0288,SKUI0126,4.0,2,4,7,0.7785,0.8735
U0288,SKUI0218,4.0,19,29,11,0.7444,0.7249
U0288,SKUI0452,4.0,1,2,8,0.7564,0.8243
U0289,SKUI0734,4.0,1,4,9,0.7774,0.854
U0289,SKUI0998,3.0,4,23,8,0.7771,0.7663
U0289,SKUI0269,3.0,6,12,14,0.8146,0.7494
U0289,SKUI0367,4.0,1,3,7,0.8141,0.7901
U0289,SKUI0355,3.0,3,10,7,0.7632,0.7536
U0289,SKUI0698,2.0,2,4,11,0.7554,0.6576
U0289,SKUI0781,3.0,2,2,7,0.7727,0.7668
U0289,SKUI1169,2.0,2,1,31,0.6939,0.5615
U0289,SKUI0984,2.0,1,2,31,0.7456,0.5687
U0289,SKUI0262,2.0,3,5,29,0.6597,0.6037
U0290,SKUI1092,4.0,1,1,7,0.7484,0.6844
U0290,SKUI0849,3.0,3,3,14,0.7748,0.7321
U0290,SKUI0630,4.0,1,1,6,0.7229,0.7815
U0290,SKUI0692,5.0,4,1,4,0.8189,0.8084
U0290,SKUI0113,3.0,4,3,11,0.7434,0.7606
U0290,SKUI0810,3.0,3,11,22,0.7495,0.5832
U0290,SKUI0599,3.0,2,5,12,0.7968,0.8198
U0290,SKUI0986,3.0,2,1,12,0.7689,0.7299
U0290,SKUI0997,1.0,1,2,33,0.6198,0.6151
U0290,SKUI0229,2.0,1,3,25,0.7191,0.5454
U0291,SKUI0714,2.0,1,2,36,0.6989,0.5664
U0291,SKUI0214,1.0,2,2,37,0.6504,0.5026
U0291,SKUI0763,3.0,1,3,16,0.7549,0.8267
U0291,SKUI1154,4.0,1,3,15,0.7749,0.7906
U0291,SKUI0509,4.0,5,3,8,0.7751,0.7932
U0291,SKUI0862,3.0,2,1,25,0.7429,0.6767
U0291,SKUI0717,3.0,2,5,17,0.7731,0.722
U0291,SKUI0876,4.0,1,2,6,0.8091,0.778
U0291,SKUI1151,4.0,1,2,6,0.7286,0.8058
U0291,SKUI0796,4.0,1,8,9,0.8074,0.8712
U0292,SKUI0895,3.0,3,3,9,0.7907,0.7411
U0292,SKUI0233,3.0,10,16,4,0.7711,0.7089
U0292,SKUI0752,4.0,2,5,14,0.787,0.8646
U0292,SKUI1051,3.0,3,7,8,0.7882,0.7007
U0292,SKUI0095,2.0,1,3,23,0.6865,0.6415
U0292,SKUI0835,2.0,8,8,38,0.6843,0.5963
U0292,SKUI0737,3.0,3,10,7,0.7686,0.7367
U0292,SKUI1120,1.0,1,2,28,0.6926,0.647
U0292,SKUI0948,3.0,2,3,10,0.7489,0.7527
U0292,SKUI0339,2.0,1,2,10,0.7617,0.6637
U0293,SKUI0488,2.0,6,5,26,0.6857,0.6003
U0293,SKUI0372,2.0,5,13,26,0.6706,0.5305
U0293,SKUI0364,4.0,1,3,4,0.812,0.8397
U0293,SKUI0788,4.0,3,9,9,0.7817,0.7288
U0293,SKUI1067,4.0,3,8,10,0.7629,0.7698
U0293,SKUI1099,4.0,2,1,10,0.7848,0.8428
U0293,SKUI0116,2.0,1,4,35,0.6977,0.5203
U0293,SKUI0236,4.0,1,4,6,0.7741,0.8333
U0293,SKUI0964,3.0,1,2,7,0.7691,0.7775
U0293,SKUI0326,2.0,2,5,42,0.6485,0.561
U0294,SKUI0136,2.0,7,2,28,0.6855,0.5534
U0294,SKUI0824,3.0,1,3,6,0.8464,0.7476
U0294,SKUI0676,2.0,3,4,25,0.6526,0.6045
U0294,SKUI1170,3.0,1,5,2,0.7845,0.8194
U0294,SKUI0799,3.0,1,13,11,0.7844,0.7417
U0294,SKUI0897,2.0,3,6,38,0.7548,0.5835
U0294,SKUI1001,4.0,1,6,5,0.8218,0.752
U0294,SKUI0579,2.0,2,4,30,0.676,0.6681
U0294,SKUI1152,3.0,1,2,11,0.8157,0.6761
U0294,SKUI0084,4.0,2,3,9,0.7632,0.848
U0295,SKUI0270,3.0,1,4,11,0.8318,0.8817
U0295,SKUI0438,3.0,3,4,12,0.7676,0.712
U0295,SKUI1036,3.0,4,8,6,0.7651,0.6998
U0295,SKUI0384,4.0,7,7,9,0.7936,0.902
U0295,SKUI0463,2.0,2,5,22,0.6777,0.5761
U0295,SKUI0201,2.0,1,4,12,0.7473,0.7417
U0295,SKUI1105,3.0,1,1,11,0.8061,0.6885
U0295,SKUI0666,4.0,1,2,24,0.7337,0.6715
U0295,SKUI0112,3.0,1,2,15,0.7156,0.7572
U0295,SKUI0027,3.0,1,2,10,0.7173,0.7652
U0296,SKUI0949,2.0,5,3,31,0.6644,0.7003
U0296,SKUI0276,3.0,1,3,17,0.7892,0.7536
U0296,SKUI0977,3.0,2,10,7,0.7664,0.6305
U0296,SKUI1173,5.0,1,3,7,0.8614,0.8831
U0296,SKUI0131,3.0,4,5,9,0.7614,0.6927
U0296,SKUI0369,2.0,1,4,30,0.6809,0.5527
U0296,SKUI0238,4.0,2,3,9,0.7902,0.7525
U0296,SKUI0950,1.0,2,1,37,0.6314,0.5508
U0296,SKUI0837,4.0,1,7,8,0.7283,0.717
U0296,SKUI0584,2.0,1,5,39,0.722,0.621
U0297,SKUI0723,2.0,3,9,31,0.6971,0.5485
U0297,SKUI0263,4.0,1,3,10,0.7695,0.7569
U0297,SKUI0203,4.0,2,11,7,0.78,0.8389
U0297,SKUI0928,4.0,2,4,5,0.815,0.7746
U0297,SKUI0960,2.0,2,3,12,0.6708,0.6875
U0297,SKUI0400,2.0,1,1,34,0.678,0.6133
U0297,SKUI0178,3.0,3,5,33,0.7719,0.6283
U0297,SKUI0228,2.0,1,2,31,0.7035,0.6204
U0297,SKUI0405,4.0,4,26,5,0.7734,0.7597
U0297,SKUI0548,2.0,5,14,27,0.6751,0.5748
U0298,SKUI0840,2.0,1,3,29,0.7039,0.5529
U0298,SKUI1026,3.0,4,6,6,0.7513,0.763
U0298,SKUI0411,2.0,5,7,19,0.6806,0.5617
U0298,SKUI1152,4.0,2,3,6,0.7948,0.7199
U0298,SKUI1039,1.0,2,2,28,0.6748,0.4733
U0298,SKUI0985,2.0,4,6,26,0.7063,0.5518
U0298,SKUI0191,3.0,2,2,5,0.7426,0.6304
U0298,SKUI0349,2.0,1,2,9,0.746,0.7223
U0298,SKUI0974,4.0,2,11,10,0.8457,0.7834
U0298,SKUI0784,2.0,2,6,29,0.71,0.6396
U0299,SKUI0891,4.0,1,1,6,0.8133,0.8146
U0299,SKUI0384,3.0,3,10,11,0.7201,0.7974
U0299,SKUI0913,4.0,2,4,6,0.8175,0.7866
U0299,SKUI1005,4.0,3,17,11,0.7852,0.7648
U0299,SKUI0455,3.0,2,2,6,0.7131,0.689
U0299,SKUI1167,4.0,4,8,9,0.7765,0.7082
U0299,SKUI0809,2.0,1,5,33,0.6918,0.6272
U0299,SKUI0264,3.0,4,7,10,0.7327,0.7778
U0299,SKUI0689,2.0,1,4,30,0.6722,0.5707
U0299,SKUI0563,4.0,4,6,9,0.7876,0.7535
U0300,SKUI0002,3.0,1,6,15,0.7668,0.7895
U0300,SKUI1031,3.0,2,2,10,0.7904,0.6609
U0300,SKUI1011,3.0,3,5,9,0.739,0.7518
U0300,SKUI0525,4.0,2,4,3,0.8133,0.7844
U0300,SKUI1177,3.0,1,11,14,0.8178,0.6447
U0300,SKUI0543,4.0,1,5,10,0.7411,0.7012
U0300,SKUI0093,1.0,3,8,37,0.6631,0.5294
U0300,SKUI0256,4.0,5,3,6,0.7408,0.6745
U0300,SKUI0243,3.0,15,15,25,0.7009,0.6422
U0300,SKUI0199,2.0,2,9,27,0.6632,0.5952
U0301,SKUI0010,4.0,1,3,6,0.7594,0.7616
U0301,SKUI0981,3.0,2,5,39,0.7016,0.6325
U0301,SKUI0591,3.0,2,4,14,0.7636,0.6817
U0301,SKUI0094,1.0,4,1,36,0.693,0.5866
U0301,SKUI0985,2.0,2,3,30,0.6898,0.6005
U0301,SKUI0616,3.0,4,16,17,0.7403,0.8312
U0301,SKUI0565,2.0,2,1,28,0.7155,0.6259
U0301,SKUI1172,3.0,1,4,10,0.7694,0.7123
U0301,SKUI0759,3.0,3,6,9,0.7668,0.6307
U0301,SKUI0481,4.0,1,4,6,0.7828,0.8687
U0302,SKUI1136,2.0,3,4,27,0.6695,0.5684
U0302,SKUI0279,2.0,2,3,19,0.7602,0.648
U0302,SKUI0586,1.0,2,3,33,0.7014,0.578
U0302,SKUI0208,2.0,2,5,29,0.7495,0.5682
U0302,SKUI0413,2.0,1,4,25,0.7409,0.6353
U0302,SKUI0380,2.0,2,2,14,0.7491,0.6263
U0302,SKUI0020,4.0,4,8,6,0.7845,0.768
U0302,SKUI0866,2.0,2,1,8,0.7584,0.661
U0302,SKUI0018,3.0,1,5,9,0.7919,0.762
U0302,SKUI0303,2.0,3,4,26,0.6949,0.573
U0303,SKUI1131,5.0,1,3,6,0.8415,0.9204
U0303,SKUI0729,2.0,10,11,37,0.6939,0.6471
U0303,SKUI0578,4.0,2,15,12,0.7644,0.8216
U0303,SKUI0254,3.0,16,20,20,0.7411,0.6028
U0303,SKUI0069,3.0,8,11,9,0.8102,0.7564
U0303,SKUI0520,3.0,1,2,13,0.7706,0.797
U0303,SKUI0652,2.0,2,8,34,0.6662,0.6486
U0303,SKUI0320,5.0,3,10,7,0.8406,0.8292
U0303,SKUI0810,2.0,3,11,32,0.6845,0.5586
U0303,SKUI0198,5.0,1,1,7,0.8288,0.7944
U0304,SKUI0468,5.0,3,3,13,0.8117,0.8239
U0304,SKUI0218,4.0,14,48,15,0.7464,0.756
U0304,SKUI0654,4.0,3,1,12,0.7857,0.7456
U0304,SKUI0349,4.0,1,4,10,0.8025,0.8372
U0304,SKUI0381,3.0,5,11,13,0.7769,0.6838
U0304,SKUI1060,3.0,3,3,8,0.713,0.7753
U0304,SKUI0647,4.0,4,10,7,0.7732,0.7321
U0304,SKUI1100,2.0,3,4,29,0.6962,0.542
U0304,SKUI0573,3.0,2,3,8,0.7288,0.7607
U0304,SKUI1103,4.0,1,6,7,0.7538,0.7405
U0305,SKUI0004,3.0,4,2,8,0.7253,0.7093
U0305,SKUI0060,4.0,2,7,5,0.7708,0.8451
U0305,SKUI0079,4.0,3,10,9,0.723,0.7927
U0305,SKUI0096,3.0,11,11,24,0.6975,0.5453
U0305,SKUI0094,2.0,2,7,34,0.7306,0.6097
U0305,SKUI0168,2.0,1,1,29,0.7249,0.6171
U0305,SKUI0786,3.0,2,2,7,0.7384,0.6943
U0305,SKUI0395,4.0,1,4,13,0.8623,0.8047
U0305,SKUI0887,3.0,3,3,9,0.7983,0.6961
U0305,SKUI1072,3.0,2,1,9,0.7395,0.8274
U0306,SKUI0766,3.0,4,5,13,0.773,0.6894
U0306,SKUI0688,2.0,6,9,25,0.6969,0.5577
U0306,SKUI0466,4.0,4,2,5,0.7384,0.8392
U0306,SKUI0456,4.0,7,10,10,0.7432,0.7556
U0306,SKUI0074,3.0,3,11,8,0.7435,0.7776
U0306,SKUI1178,4.0,2,2,8,0.748,0.8467
U0306,SKUI0813,3.0,2,5,4,0.7673,0.808
U0306,SKUI1165,3.0,1,3,7,0.8153,0.7715
U0306,SKUI0835,2.0,3,12,24,0.7363,0.6025
U0306,SKUI0727,2.0,2,5,16,0.7483,0.6989
U0307,SKUI0545,2.0,1,5,37,0.6435,0.6643
U0307,SKUI0828,4.0,1,2,2,0.818,0.7419
U0307,SKUI0638,2.0,5,6,28,0.6989,0.6218
U0307,SKUI0824,3.0,3,4,4,0.7567,0.6825
U0307,SKUI0567,4.0,1,7,5,0.7573,0.8434
U0307,SKUI0198,5.0,2,1,7,0.8522,0.7071
U0307,SKUI0051,3.0,1,4,12,0.7999,0.7754
U0307,SKUI0600,4.0,2,5,11,0.7438,0.7986
U0307,SKUI0764,2.0,2,3,25,0.7092,0.589
U0307,SKUI1154,3.0,1,7,7,0.7671,0.7613
U0308,SKUI0792,4.0,1,9,11,0.7461,0.7291
U0308,SKUI0111,3.0,4,8,5,0.7794,0.6777
U0308,SKUI0533,3.0,1,8,14,0.7462,0.8449
U0308,SKUI0602,2.0,5,4,44,0.7038,0.5936
U0308,SKUI0469,4.0,2,1,8,0.8109,0.7953
U0308,SKUI0472,3.0,1,8,8,0.7105,0.6729
U0308,SKUI0825,2.0,1,4,32,0.7243,0.5842
U0308,SKUI0464,4.0,2,15,7,0.7927,0.9227
U0308,SKUI0145,2.0,1,5,27,0.6769,0.5929
U0308,SKUI1051,4.0,4,6,5,0.7522,0.7063
U0309,SKUI0490,3.0,5,2,9,0.7265,0.6908
U0309,SKUI0397,3.0,1,6,10,0.7514,0.8527
U0309,SKUI1098,1.0,2,5,39,0.7136,0.5007
U0309,SKUI0474,3.0,1,3,11,0.7692,0.7815
U0309,SKUI0158,4.0,1,4,6,0.7691,0.7399
U0309,SKUI0663,1.0,1,2,35,0.7042,0.5096
U0309,SKUI0893,2.0,2,2,9,0.7598,0.688
U0309,SKUI1176,1.0,3,1,40,0.7161,0.5149
U0309,SKUI0834,3.0,2,7,7,0.8063,0.8069
U0309,SKUI0451,3.0,5,11,14,0.7505,0.8934
U0310,SKUI0985,2.0,8,7,16,0.7678,0.5622
U0310,SKUI0798,2.0,1,6,28,0.6702,0.567
U0310,SKUI1009,1.0,3,10,33,0.6785,0.5203
U0310,SKUI0334,3.0,1,1,5,0.7139,0.7822
U0310,SKUI0755,5.0,1,1,7,0.8148,0.9081
U0310,SKUI0135,4.0,3,4,12,0.8197,0.8203
U0310,SKUI0489,4.0,3,9,8,0.7804,0.8009
U0310,SKUI0711,2.0,4,4,30,0.7522,0.6356
U0310,SKUI0838,4.0,2,3,8,0.8001,0.7664
U0310,SKUI0354,4.0,1,4,5,0.7901,0.7752
U0311,SKUI1097,4.0,2,3,7,0.7891,0.7776
U0311,SKUI0937,3.0,2,2,17,0.7279,0.7571
U0311,SKUI0067,2.0,2,4,14,0.8043,0.6822
U0311,SKUI0265,2.0,1,4,14,0.76,0.7265
U0311,SKUI0682,3.0,3,5,6,0.7714,0.801
U0311,SKUI0663,1.0,1,2,38,0.6865,0.531
U0311,SKUI0348,2.0,2,2,36,0.6969,0.522
U0311,SKUI0464,3.0,4,11,10,0.7535,0.7321
U0311,SKUI0536,4.0,1,6,6,0.791,0.8495
U0311,SKUI0361,4.0,1,10,9,0.8495,0.8295
U0312,SKUI0824,3.0,1,4,7,0.7386,0.7263
U0312,SKUI1127,2.0,1,1,29,0.6893,0.6151
U0312,SKUI0767,5.0,1,3,4,0.8198,0.8905
U0312,SKUI1062,3.0,1,3,12,0.7913,0.7618
U0312,SKUI0661,5.0,1,1,7,0.7492,0.8584
U0312,SKUI0177,2.0,2,2,13,0.7934,0.7366
U0312,SKUI1000,3.0,1,2,10,0.7665,0.6585
U0312,SKUI0657,4.0,2,2,6,0.7721,0.8079
U0312,SKUI0241,4.0,2,5,9,0.7535,0.8312
U0312,SKUI0430,3.0,1,8,3,0.7561,0.7859
U0313,SKUI0352,2.0,2,3,25,0.6931,0.6379
U0313,SKUI0525,4.0,2,4,7,0.7989,0.7783
U0313,SKUI0075,3.0,1,8,8,0.7377,0.7219
U0313,SKUI0382,3.0,4,10,11,0.7374,0.7038
U0313,SKUI0723,2.0,3,4,35,0.6771,0.5884
U0313,SKUI0614,2.0,1,4,6,0.7469,0.7363
U0313,SKUI0530,4.0,2,2,6,0.7859,0.7277
U0313,SKUI1150,4.0,1,1,23,0.7482,0.7058
U0313,SKUI0509,4.0,1,2,6,0.7861,0.7638
U0313,SKUI0996,3.0,2,3,10,0.7583,0.7124
U0314,SKUI0627,2.0,7,15,27,0.7174,0.5643
U0314,SKUI0984,2.0,4,7,32,0.6985,0.5942
U0314,SKUI1120,1.0,1,2,32,0.6914,0.5856
U0314,SKUI1189,2.0,3,14,24,0.7028,0.6284
U0314,SKUI0790,2.0,2,3,39,0.6964,0.5826
U0314,SKUI0086,4.0,2,8,13,0.7388,0.7856
U0314,SKUI0606,2.0,3,3,8,0.7129,0.708
U0314,SKUI0666,4.0,1,1,20,0.8186,0.6346
U0314,SKUI0421,3.0,2,3,30,0.7715,0.6326
U0314,SKUI0665,3.0,1,6,18,0.7737,0.8645
U0315,SKUI0655,2.0,1,4,42,0.7092,0.6308
U0315,SKUI0559,2.0,5,5,29,0.6465,0.5334
U0315,SKUI0220,3.0,2,8,19,0.7409,0.7124
U0315,SKUI0352,2.0,2,5,32,0.6845,0.5807
U0315,SKUI0700,4.0,1,4,6,0.8165,0.8359
U0315,SKUI0352,3.0,3,6,30,0.7395,0.5657
U0315,SKUI0315,1.0,1,5,38,0.6575,0.5235
U0315,SKUI0376,3.0,1,4,11,0.7406,0.7254
U0315,SKUI0749,4.0,6,9,7,0.7101,0.8047
U0315,SKUI1162,2.0,5,7,38,0.6867,0.628
U0316,SKUI0548,2.0,5,8,27,0.676,0.6133
U0316,SKUI0250,3.0,5,3,6,0.7834,0.6729
U0316,SKUI0467,4.0,4,5,8,0.8068,0.7534
U0316,SKUI0571,4.0,1,6,8,0.8271,0.7607
U0316,SKUI0906,2.0,2,6,30,0.7158,0.6083
U0316,SKUI0924,4.0,2,3,7,0.8091,0.7482
U0316,SKUI0012,3.0,3,5,12,0.715,0.8053
U0316,SKUI1166,4.0,4,4,14,0.877,0.8286
U0316,SKUI0156,2.0,3,5,35,0.6761,0.6066
U0316,SKUI1056,2.0,4,21,20,0.7262,0.56
U0317,SKUI0253,3.0,5,2,2,0.7489,0.6928
U0317,SKUI1126,4.0,4,5,11,0.8291,0.7144
U0317,SKUI1110,5.0,1,2,6,0.8484,0.8255
U0317,SKUI0284,3.0,1,9,8,0.7499,0.7352
U0317,SKUI0392,4.0,1,4,8,0.7713,0.7636
U0317,SKUI0904,5.0,1,5,6,0.8209,0.8761
U0317,SKUI0904,4.0,2,5,10,0.7508,0.7819
